,BugId,Project,FixHashId,BUG,BIC,Comments
1213930,1213930,neutron,6b0c899d36d5a98963342e9cffb351fc3a1f4fd2,1,1, 
1213964,1213964,cinder,587eb5a6b9acc9f02eee1147dbaafb3782c295d5,1,1, 
1214162,1214162,nova,3292103d80676fc789615465759de966dba4e9f7,0,0,Bug in the future
1214406,1214406,nova,0efbcf4e168d030907adbadd6ab7fccf766f4068,1,1, 
1214720,1214720,nova,b36826ef3ddeafcf5f16034bccd971de800f677a,1,1, 
1214850,1214850,nova,a25b2ac5f440f7ace4678b21ada6ebf5ce5dff3c,1,0,Software evolution. After some point they need to use two DC and the software was not prepared
1214985,1214985,nova,5c95824191855b0012268f641e5e738888b8d13f,1,1, 
1215019,1215019,nova,43e102cc215aabc72a0ef84cf48965c4db2d58d4,1,1, “The powervm driver should log ssh stderr as warning rather than debug”
1215270,1215270,neutron,884b08e1b20a2f80fb6eba6f0c7405979b914817,1,1,Missing code
1215387,1215387,neutron,9da60d0a417dd70c16ae34f5877c564e425e4cf8,1,1, 
1215390,1215390,nova,52a9137d18369848feb1f496497523098d08ceff,1,1,"“we rename the 'stats' attribute of the class to 'compute_node' (due to the fact that the corresponding relation actually maps to ComputeNode class, not to ComputeNodeStat)”"
1215772,1215772,nova,c5402ef4fc509047d513a715a1c14e9b4ba9674f,1,0,“the root cause is nova not support cinderclient v2 yet”
1216247,1216247,glance,ba1f41d89d38286f769cfdf40b337fe5c7dad578,1,1, “This is due to an incorrect regular expression used int he code”
1216929,1216929,nova,840599bc2d496874e5e15639afa643fed1bbe3bb,1,1, 
1217552,1217552,cinder,37e775f12592824de17aee73216549bcb182c7cc,1,1,
1217586,1217586,nova,cda106c399a81d4027d3bb99f452fd4064405009,1,1,Change Ieaf256a5c0f54804686318d6cbd5877a5003c9eb made the powervm driver raise NotImplementedError from the plug_vifs method which causes this failure on the compute node when it starts up
1217679,1217679,nova,d6214f122feb99be74b6654bf86d1677926fa628,1,1,
1217998,1217998,neutron,3e1116eb0f1d94530707cd6ef4b37f17e9a13918,1,1,Duplicated of  1210877
1218057,1218057,nova,6653abe5b11b2fccdc0c02083297335d42d57fe1,0,0,Feature “to allow the newly created volume file to be”
1218185,1218185,neutron,7753ce5fc3e489857e785dac08c951d32050f8d5,0,0,Test files
1218338,1218338,neutron,55bfb412f1732e97da76f1b34e581d2429df38e6,1,1, 
1218556,1218556,neutron,8d88ee7411d43f148b45d0a145fe32a75765a3ac,1,0,“Some distributions (e.g. openSUSE) have udev rules installed by default” Change environment
1218588,1218588,neutron,dc48ac1a9c02c236157347f715190a2b1107ec70,1,1, 
1218621,1218621,neutron,3ba80960075bf7873e96914f1be54ae176069a8d,0,0,Test files
1218779,1218779,nova,281e2a10628eb394b6b905286070c4f25ce9f134,1,1,“Fix wrong method call in baremetal”
1218861,1218861,nova,a957beb94720ca3f171149155f9dcabd20e6141b,1,1, 
1219097,1219097,cinder,d2479f1e88e1eff777afbc922ae1da63afcc7716,1,0,“fails due to db schema change”
1219693,1219693,nova,11b9305e3f0dcff7f5f92863cfd3679fd7b6a6a3,1,0,"Database bugs “PostgreSQL gives an error if you try to shove 256+ characters into a 255-character field. MySQL truncates by default, but can be configured to give an error.”"
1220011,1220011,neutron,d632b66dc8b701ca777af4335b6505b4c4cd7828,1,1, 
1220112,1220112,nova,035f05eb531cb8dd805685272d46ecd8cb0ad2b3,1,1,Backwards compatibility
1220286,1220286,cinder,29e889bde9364f30c3f1cbeb7ee835b036451cba,1,1, 
1220436,1220436,cinder,4fe60f6192abdf154cbf7f65021a47d7e339aa76,1,1, 
1220459,1220459,nova,9adba6727bbec051c1437ee95367ecb97b207f35,1,1, 
1220521,1220521,neutron,d6f50e8476feb3c76db485fa033d0b1c22ee024d,1,1, 
1220557,1220557,cinder,6956065f0b336c0d4edeba265fae8c9f7cddb736,1,1, 
1220692,1220692,neutron,6d1037335bbe969cfbc6d9657c24865ca226c7e9,1,1, 
1220813,1220813,cinder,193ad7994d536f644d73849512b574d4f5ee7546,1,1,"Changed requirements333, the commit before the change was done in may 2012 and the bug report in September 2013"
1220856,1220856,nova,d2874463010b129e62a568357cfa1df3ab4805e6,1,1, 
1220904,1220904,nova,d61eb32eeeaf213912383fb14bf86f2511518943,1,0,"“As some environments/architectures may have different PXE binary,this needs to be an option.” Change in the environment"
1220947,1220947,cinder,75e39fc7b232ac54422ba6a3b5e58308e54297b1,1,1,"“should have been synchronized with the synchronize annotation, but were not.”"
1221026,1221026,nova,fcceb93bc842ee2ba61dd21205d09c66d1f08634,1,1,“fix conversion type missing”
1221036,1221036,neutron,ee26de1ed22fc67591a7b5465132f78af1f1c0f4,1,1, 
1221190,1221190,nova,dc8de426066969a3f0624fdc2a7b29371a2d55bf,1,1, 
1221244,1221244,nova,af911f12fe726ae17601e2381455742882ca71e8,1,1,"“Fix misuse of ""instance"" parameter”"
1221315,1221315,neutron,44fd0f74e5b19593e9d37eaec1f87134003b10f4,0,0,Feature3 “_validate_network_tenant must be less strict”
1221336,1221336,neutron,abf2f328e87195e87a03ccdef11d3bd787aec891,1,1,“Last minute modification introduced typo”
1221493,1221493,nova,341b9866ce337034b6d8ca768d03581b4bf40a5c,1,1,"“the message ""An unknown exception occurred."" was obtained.”"
1221500,1221500,neutron,0739b2fe827b3beefb5ad81c063cbc4d00525a9d,1,1,
1221525,1221525,nova,ea91ad2b2317cb88fb14c0cdaf31187eca93ff57,1,0,"“This is not an issue with most volume backends, but it causes the attach to fail when using Storwize as a Cinder backend.” Compatibility or bug3"
1221527,1221527,nova,8b6bc869394bdcbe9cbead8bda8d45be75d2874b,1,1,“Exception message that is different from the expected” . Duplicate.
1221620,1221620,nova,59fb3c18759bb2529a9c1dea445c2d5caf6746da,1,1,"“This particular error is caused by this change https://review.openstack.org/#/c/43151/"""
1221646,1221646,nova,9501fa954b4d724b665207c2a0188e92f691fdfb,1,1,“access_ipv4 should be access_ip_v4”
1221663,1221663,neutron,155cb48bca9b66fa5188e5c1c63adf696cd6d127,0,0,“Make neutron.common.log.log print module path” feature or bug3
1221726,1221726,neutron,0ff9373de6e11d7040b6b289cb3239a9ee9a924d,0,0,Test files
1221946,1221946,cinder,4ea6dfd0b1140e437703128bf52d65dbd2751751,1,0,"In the beginning the code only need two args but then it evolved and now it need three args so they change the method. “NMS call nms.folder.create doesn't support third argument, that is why this call changed to nms.folder.create_with_opts.”"
1222656,1222656,nova,724493d21fdfcbb4c095b54975c0c1d612f0a856,1,1, 
1222663,1222663,nova,ed8b4706f554e5ae5d57f6017b1fd762216dad97,0,0,"Feature, “Catch more accuracy exception for _lookup_by_name”"
1222907,1222907,cinder,867b131e09a43ba7ed36267dcdec751abd652f14,1,1, 
1223198,1223198,nova,911fe582ec68a1a2df0abb2cb11352c9106842c2,1,1,"“in some cases the message is incorrect."""
1223205,1223205,nova,18f417c14a9313d90918285b22263623ba0c7e22,1,1, 
1223253,1223253,nova,605e5950751cd4d19ca7fd81c04c52cfa41ce7f6,1,1,"“Subprocess output is bytestrings, not unicode”"
1223309,1223309,nova,c19ea390ecbe045728444d49f40920329a1d0743,1,1,“Added os-security-groups prefix”
1223345,1223345,nova,6ae5899a86c0d863f1c64fdd960b109fb2a5c80f,1,1, 
1223452,1223452,nova,3c88fce604959a68f48d71274e0d93b74da17e34,1,1, 
1223559,1223559,nova,0663778c531a69bf55ed8f88cd828febd69be44c,1,1, 
1223803,1223803,nova,0ff26160f9a7ae2a4df33c4aaf0dbb59d76ac8d5,1,0,"“V3 API is broken as the JSON format was changed, but the corresponding XML serialisation/deserialisation wasn’t.”, software evolution"
1223843,1223843,nova,64aa897c8a2408093e277972f1e702e1a4287db2,1,1,“run_instance() doesn't properly handle instances being deleting”
1223859,1223859,nova,1957339df302e2da75e0dbe78b5d566194ab2c08,1,1, 
1223890,1223890,nova,b65eecf2d8b4df9330c09dd31b818bbd5c0da3cb,1,1,"""Due to a typo”"
1223975,1223975,Nova,fc786dd469a15bda1b9d3c7bacf9f1771b9b9956,1,1,The BFC ESTA MAL
1224014,1224014,nova,e80121a2c5ccac42f857b0628ea6f340eda1ca3a,1,1, 
1224030,1224030,cinder,f8ac42460dca22f83a59097530f73b282129cc2b,1,0,“uses arguments for qemu-img (--backing-chain and --output=json) that are newer than the versions”
1224251,1224251,nova,ab55af8ed5afd0765a23a85d608d4b6d35bdd166,1,0,“Modify this behavior to match EC2” software evolution
1224334,1224334,cinder,4d43983726f4b5d1d93337be005d9e1c165c4939,1,0,"“The HyperV driver doesn't support CHAP authentication,” DocImpact"
1224429,1224429,cinder,13387c01390e70c9d7811760e603e6306d6d7ea7,1,1, 
1224677,1224677,nova,1967cee5abb71a23bccd440da9a27309a8d67081,1,1, 
1224712,1224712,nova,8b9d6f6fedbbd47932cd672f51d4db7031724e84,1,1,“this does seem to be problematic”
1224790,1224790,cinder,996f7f949002d3d23048550b69579889f4e1c5a2,1,1," ""Fixes the use of exception.InvalidInput with the wrong arguments”"
1224960,1224960,nova,2d13161643faf2b663b50d2e191232fcdeefd815,1,0,BIC or evolution333 “Nova was sending the host that previously hosted the vm”
1224967,1224967,neutron,f0f87ca56bb76ebad94b6f01e04b475bd9362bdf,1,1,"“First of all, I think there is a bug in nova” We are in neutro, how this can work"
1224978,1224978,neutron,db5e370b0d68c3e71626c99941fe487059b3cf88,0,0,"“With introduction of multi-segment support in ml2 plugin, agent misconfiguration could happen under exceptionnal circumstances:” Feature or bug3"
1224981,1224981,neutron,8eb142748d9f63a0e4d5902f55bb66281d0df615,1,1,“due to a string concatenation bug”
1225094,1225094,cinder,2cae463f18a8a0a579e6dd22ec918af79934ac00,1,0,“nms.folder.create_with_opts not supported on NexentaSto”
1225194,1225194,cinder,863ae9f484089aa5d9e576255b39288da82c1100,1,1,Wrong logic
1225659,1225659,nova,84a797ec8c801057fef7a3c30ab74426e4c3fbdc,1,1, 
1226171,1226171,nova,dbdb938fc08452ea80379652ee101b6ebe006e3f,1,0,“Update user_id length to match Keystone schema “
1226190,1226190,cinder,8dc60e928d35ac29eef62a2d7963059edac55577,1,1, “The correct description should be 'Enable monkey patching’”. Bug in the Comments
1226226,1226226,Nova,9b88e54998f0e197a29413a28dc101c5bbb7e89e,1,1,"""Workloads should not require a Fixed IP Address for migration"""
1226229,1226229,Neutron,f96cf93e70f8c434499efb903820aa72665a7fd4,1,1,"“The root cause is when deployment finished, we only update router status to
    active if the status is in pending create.”"
1226337,1226337,cinder,1aef7b6304af6c19b8ceb81cbd9a3c83bb4880de,1,1, 
1226348,1226348,Nova,ff693722639387a7a3ea62e291a8306569392ab9,1,1, 
1226366,1226366,neutron,96e0eb23a458f068f540d98132ee261053c45585,1,1,
1226400,1226400,neutron,20b97388efcc3540066ca7743c761c1ec899dd2c,1,0,“The python neutron client for the V2 API expects the neutron API”
1226442,1226442,cinder,a8fcfdbe8b2f46a100f986eeef5c7d43aef69bb7,1,1,“information in 'src_id' is lost from the exception message.”
1226803,1226803,neutron,37b78c5d48a9a5da1e9b0187b2004d5352e7c877,1,1, 
1226814,1226814,neutron,276a3b422d54b6976fed8c23ed54bd9bb707e4ff,0,0,Feature or bug3 “Allows 'external' keyword in addition to 'any' keyword”
1226826,1226826,nova,4845d08967cdff22d53d55467245402e10ae9814,1,1,"“The VMwareVCDriver method ""detach_volume"" is missing the “encryption"""""
1226830,1226830,cinder,587a7e35aa7f0c1cccfa366b795424ba55808e1a,1,1,“Wrong arguments orders in”
1226959,1226959,cinder,3cc149a802346bef063bcb865182e4e21ec8b086,1,1, 
1226965,1226965,nova,6dc290a88a3240b9f454d5140ab14d499d9ab1b2,1,1, 
1227027,1227027,nova,8a34fc3d48c467aa196f65eed444ccdc7c02f19f,1,1,“In the following commit:“
1227079,1227079,neutron,c3b4f24883c04cd139292ecf9cee31cff43e3973,0,0,Bug in test
1227366,1227366,cinder,cbb057169094e9d633162cc5645fa19a82325d49,1,1,
1227477,1227477,cinder,61135b6a5f1724888e92471b68f91e4a825bf4f0,0,0,Refactoring “remove VolumeNotFoundForInstance class”
1227655,1227655,nova,de648bb7bfa9985ab67c0754c25d35cd71f6eb81,0,0, Bug in test
1227971,1227971,neutron,396a0e42755af96d8b96d42ae1bcf4ae4604443d,1,1, 
1228008,1228008,neutron,77aee9e71523c543286d05a2f553d4a30778d17c,0,0,Bug or feature3 “should support update with value None”
1228212,1228212,neutron,d4d06dfd18d8d085ccd390d6ebae7e3808fa8d09,0,0,Bug in test
1228442,1228442,neutron,78aa12567d226fe73df483d75e0d1980e6d3625e,1,1, 
1228449,1228449,nova,204d3ebec8522cfd01f260720c56e3cd879948cf,1,1, 
1228827,1228827,neutron,793c76344715790531d39436508b188b536e2ff5,1,1, 
1228847,1228847,nova,be5d39eacc84c11f96357a624ffa1cdeda8a568d,1,1,
1229082,1229082,neutron,f1d91b2456353b92bda7017422aaa97d6720d7a9,1,1,“Recently merged patch - https://review.openstack.org/#/c/42090 - adds an ability to update status of a member according to health statistics”
1229217,1229217,neutron,684c9b0b10535eb91b2f679de82c460a864f2cc0,1,0,Feature or bug3 “The Cisco Nexus plugin currently has no support for migration”
1229366,1229366,glance,4a83dbb9e6ef9cc69176d8d96de6993ee4b45f77,1,1, 
1229508,1229508,neutron,752b7ab29ddc75d8ae54c52d824ecc94a9551b56,1,0,"“From the initial commit of NEC plugin, network_id of packetfilters table is nullable=False [1], but in folsom_initial db migration script nullable is set to True.”"
1229548,1229548,neutron,5dcbddf516750e21359c859f8da0ab829f67d3f9,1,1, 
1229625,1229625,nova,9c044d2c94812e18cf84927fbf719cd073fe6c4f,1,1, 
1229655,1229655,neutron,8a37d04bfda7a583d02a3fac262f4f9242d7ed76,1,1,"“dns nameserver information  was not being passed down to the midonet client API."""
1229753,1229753,nova,016e39734e1b70c1b004f1ae366c22b091463932,1,1,"“Using blame, here is at least one patch that added code which is causing one of the failures but it wasn't caught in the gate:”"
1229759,1229759,cinder,b30402eeeddefb855126a32fee15db164684ba8c,1,0,"“It's necessary to support XenServer, Windows, VMware ESX, etc.”"
1229867,1229867,cinder,f4dc301efda13a6a1769b071b1955a4869110b98,1,1,"“This reverts commit d5cd652."""
1229954,1229954,neutron,893e10b0add63b364eb6d92715967c45028fa692,1,1,"“Below command can't work because list element ""allowed_address_pairs"" hasn't been updated into the varaiable “attr.PLURALS"""""
1229994,1229994,nova,7910385825ccfa705785af360fcd5717656e3557,1,1, 
1230069,1230069,cinder,d534811cbcfe591688b5e9c6becbed2224be3c31,1,1,“This patch fixes the calls to be according to the function definition.”
1230083,1230083,neutron,31def3ccf425a8f1a617a674a30d29f89d733432,0,0,Bug in test files
1230102,1230102,nova,3dad53ce1d0263786c3f9ff585dc446a0a9dbecf,1,1," “Remove REGEXP_LIKE operator for oracle db backend since it's not suitable,”"
1230127,1230127,glance,0b246bb5f561d694a4fa4f41c90811a64c05b9fb,0,0,Test files
1230184,1230184,neutron,92b4c34e05770e8b3c31459158a018bdd5449c3e,1,1,“Missing allowed addr pairs support in NEC plugin.”
1230282,1230282,nova,fe513ec3707afd529270f0c4eef7c468ab2c6b91,1,1, 
1230296,1230296,cinder,3be220539a529572f30f3345fe80f2aa572730a3,1,0,“errors occur when attaching volumes with Huawei HVS iSCSI driver.”
1230323,1230323,neutron,fbc6b991a79a147bf1411b643f5c304062e5956a,1,1, 
1231215,1231215,nova,f05a0c486d8478cdea3808108b172b2487b38bf4,1,0,“we should keep consistency of these two places.”
1231770,1231770,neutron,1eb8fa563d13e46f0a7011143f65e371ae091684,0,0," ""In order to support NVP advanced lbaas/firewall UI, it is needed to”"
1231913,1231913,neutron,f4b78c7f17e29448ed54b136eeb4ac700b324120,1,1, 
1231914,1231914,neutron,3568a9cac73a2da19e86d82f561be10ae9dbe9a0,1,1, 
1231915,1231915,neutron,338569c7c30509bce8565272023dfd791f4e9609,1,1, 
1232172,1232172,cinder,5eddb2e2245e9c42f458de201ade166b727ee8f4,0,0,feature. “Add the API implementation of extend_volume for the VMware vmdk driver.”
1232177,1232177,cinder,b715701ff4387d55e7eb4c301a0edea92fa4e0e8,1,1, 
1232179,1232179,nova,f2f58eef93aec45e46a9a2ab06fc8b00a9420350,1,0,“based on evidence it looks like caller passing information with key metadata (change back in August3)”
1232287,1232287,cinder,db3088b888e9560df93ff608b1e45a28fac14b6f,1,1,“that bootable attribute is missing from:”
1232698,1232698,cinder,36c420157674e8ed34d407f19062b06a657e6490,1,1, 
1232787,1232787,swift,94090e8760da324d6586b5d45b7c339457e33647,1,1, 
1233026,1233026,nova,aa8938d696e6e2ecf23709f748de825dc2d07fd0,1,1, 
1233161,1233161,nova,4ffdf53550bd823f18c7a45c094adee18ed320d8,1,1, 
1233188,1233188,nova,7a34be0ec0cd0cb9555fe64ff6c486faae1ae91d,1,1, 
1233271,1233271,neutron,5652e20b0bdc3a707d11d2b9ee521066b8f1150f,1,1, 
1233288,1233288,cinder,203e8bf9daf35319d56612de9c8b75d36fcfafd4,0,0,Bug in comments “should be editted to be more clear.”
1233561,1233561,nova,01a44568cc60bb5a6dd7b55d69b20bba57d1b94b,1,1, 
1233563,1233563,nova,ef3fbe99af498a40555b44f9ef0fcf6b88eb5d30,1,1, 
1233789,1233789,nova,3a5e1faee04671f2e88b28d805b191b480054254,0,0,"“will result in verbose exception” bug in the future, refactoring"
1233861,1233861,cinder,645a84f990c90e28548cf35b4b5f242eb0e0c286,1,1,"“It appears that this is caused by not setting the charset in the migration,”"
1233907,1233907,cinder,a9a36082528a6d46d950b5e83cb46c2af389317a,0,0,"Feature, “cinder should use cinder/utils.get_root_helper()”"
1234002,1234002,cinder,2a630f71af21334a1f3dd213205efcba1ef38ac4,1,1,
1234479,1234479,nova,6e30bbc126a1ad4eb87e735c812832f4fcc0054e,1,1, 
1234750,1234750,neutron,5f749768676e6739db1e01a03ddb7f3cb43d48f8,1,1, 
1234759,1234759,nova,efdca8eeaffe6e63d57243147658f4691da3d89e,1,1, 
1234902,1234902,Nova,ff693722639387a7a3ea62e291a8306569392ab9,0,0,"Fixes several misc typos in scheduler code
"
1235022,1235022,nova,026843773b71ab0ac30abb36fe9eed92f5e11f7a,1,1, 
1235082,1235082,neutron,520a5e2e5fa749cc3e505c6ae526171714cd6369,0,0,Test in files
1235088,1235088,nova,ff56055a081a622e90b393b7f40dbe6b482abf65,1,0,"Changed requirements ""some logs have to be changed in order to support translation”"
1235112,1235112,nova,07c24d6bbe6b55638f46d9f7dc9123c5d96eb453,1,1, 
1235118,1235118,nova,058ea40e7b7fb2181a2058e6118dce3f051e1ff3,0,0,"“remove deprecated”, refactoring"
1235148,1235148,cinder,2d8b905f474a879ad6a9a441e79bf7b05d2d39a5,1,1,Feature or bug3 “Provide the user with useful information”
1235358,1235358,cinder,6e287c0f2bb7d4994d50f1763f412277e4dac6f7,1,0,“The problem appears to be in cinder when using the gluster or nfs drivers.”
1235389,1235389,nova,a7885385fb34f7040684343deed040d302dbbfea,1,1, 
1235399,1235399,nova,c17253bde86f62952351d42db4dba926b33269db,0,0,Test files
1235450,1235450,neutron,bd4a85d67f091382752d75b95f9cfd076431f30e,1,1,“vulnerability”
1236372,1236372,neutron,238689570145fdafe8e61967bb56133f167d39ab,1,1, 
1236459,1236459,cinder,5c321d758c9718d7dde555316ac4fbd2f7acf424,1,1,“In ae6b7642e8d32ef5fa75cdcfe55be23c052fd547 we added a key manager with a static key.”
1236585,1236585,nova,d87bd44d0211a633efd545dc7b2027a613897b85,1,1, 
1236626,1236626,cinder,a5371712ce67b8e769f5fc12a3048dc5d0eef3eb,1,1, 
1236648,1236648,cinder,c47bb5b89e04403b46c224c1bda13d3d0e11eedd,1,0,“__metaclass__ is incompatible for python 3”
1236709,1236709,glance,635ceac07969a700756e571ff5777993b59b9829,1,1, 
1236723,1236723,cinder,f330eac22ad47901ccd3252ffd73c46d7157644e,0,0,Refactoring “remove unused methods in driver.Scheduler”
1236741,1236741,neutron,3299eb3dfebde39f0bec73008c99976c0b852c89,0,0,"feature3, “Adding more tests for Radware LBaaS driver.”"
1236744,1236744,nova,e33e1f3e816c64e55d23d32366f22a79bdb45b86,0,0,“Ensure that this is in the correct section”
1236930,1236930,nova,2392313f562ba6a90ed1ec3fbc507862043fa44f,1,1,“nova compute api should throw exception for such state.” Feature
1236993,1236993,neutron,46495f4995b6604cb249b688aaa249ef4e8b18ef,1,0,"“This is the side effect of the recent commit: Quota DB driver has been recently enabled by default”"""
1237082,1237082,neutron,345f8e1fdc65e0cf23369488d4318c0755d6b65d,1,1, 
1237102,1237102,nova,73b3bf91df00059c69dc1dd81e4554ec24c647b1,1,1, 
1237185,1237185,cinder,7aa0c1d9a4a02add6b00aeb764e9ba86a3c460ff,1,0, 
1237209,1237209,neutron,39b8bddb1124d16eae15f667f8d921e8ddf5701d,1,1, 
1237303,1237303,nova,c2ae5fb5659faeadc6f4d8afe27eb68e3c0ade0c,1,1,“Update log message for add_host_to_aggregate“ bug in comments
1237427,1237427,neutron,befa0b9184eb0c6248d06efa5b02be8217f1722e,0,0,Bug or feature3 “Implement local ARP responder onto OVS agent“
1237557,1237557,cinder,015555acb75ee4d9298915951d2bfaf0d19d2b02,1,1,Worng logic
1237611,1237611,nova,831e6013544326e32a1e252917301618c9ea7626,1,1, 
1237622,1237622,nova,db68dc8670fc8943dfc142ebb0f3f1f405c04e4b,1,1,Refactoring “is not actually implementing get_diagnostics”
1237679,1237679,nova,dced1df98e385ebb0615d3789f67d95add49c637,1,1,Test files
1237795,1237795,nova,74289aacb5363bd72b449580325a651117e5342d,1,1, 
1237802,1237802,nova,e936cac67612015e1123b4539a60ec1aa1b1ff82,1,1, 
1237836,1237836,nova,27466f2a8f518cfda2935ddd882a99f6736296af,1,1,Bug in a msg333 “Fix error message of os-cells sync_instances api”
1237868,1237868,nova,9532e4ed969e47826801b14aff40dd9e356f2677,1,1,fix missing host when unshelving”
1237912,1237912,neutron,48e36b542904effb9b35c9d62bd0247e25f0dac6,1,1, 
1237944,1237944,nova,1ce493b9e4e0c381146287161ab2a3c75f1fc603,0,0,Bug in test
1237994,1237994,cinder,51fd5edb106e26d65696ce37a70eef6a4f75b1e2,1,0,“supports_thin_provisioning now uses a regexp to ensure parsing of lvm version succeeds when the build is customised;”
1238085,1238085,cinder,b6b9df2940ac07f715f759f4c315b2cf088c2320,1,1, 
1238281,1238281,nova,c3330931113ac2edf5961a653e5c2cfe459c13a0,1,1,“ This addresses a minor (albeit important) logic error in the migration script”
1238366,1238366,glance,8f1c1b1a3be563db173d8096b59bcfa3964179ed,1,0,“Keep the date and content of man page update to date”
1238374,1238374,nova,c28c87db4c2b20e0f6c1375d2d4433e06c4e1743,1,1, 
1238430,1238430,nova,6ee68137c5ea9af99c1db4e2a2ce555f43a9e3e1,1,1,“The error message is not sufficient enough for debug of hyper-v”
1238439,1238439,neutron,1763c80711993c55f4f13afe56f449b1dd6d3d3a,1,1, 
1238561,1238561,neutron,a272a2838313b56edc1463f6d81a01414b37a78f,1,1, 
1238967,1238967,cinder,e4bde7adda4e885fe847e0bacc4d3fc84547e723,1,1, 
1239009,1239009,nova,e842fff31fd77289507d89387a62eee288aea6bc,0,0,feature. “Make scheduler disk_filter take swap into account”
1239038,1239038,nova,103db29c224909cd260f1619a0a4578e172f6649,1,1, 
1239220,1239220,nova,eaf5636544a9b2ae1e87f74d0cdb989f8a41b008,0,0,Bug in test
1239288,1239288,neutron,3ae0171834521a2152516e4bd7b0f8e46547bfda,0,0,Refactoring “Removing workflows from the Radware driver code”
1239637,1239637,neutron,54d79acaab50993f08b50f21019f82f17d38caa3,1,1, 
1239709,1239709,nova,99cbfb3492c80ded53fa018fe5a0881f977dc407,1,1,“A typo made early in the object prototyping process has meant that”
1239747,1239747,nova,c31ae4987c5ae2015cc5379a4717490b75c62c9e,1,1, 
1239864,1239864,nova,f37905a3c1fd09597898c93a1cbc3050f335cf61,1,1,“Service groups using zookeeper don't work due to apparently improper handling of the zookeeper session creation.”
1239952,1239952,nova,6594746108afa2db39ca2973b3dd0c37611f955e,1,1, 
1240022,1240022,nova,a1dae85094fd1efc9c329885d212b684cd12ffa5,1,1,“missing in following files:”
1240027,1240027,neutron,a269541c603f8923b35b7e722f1b8c0ebd42c95a,0,0,"feature, ""Allow multiple DNS forwarders for dnsmasq”"
1240125,1240125,neutron,202fe60b646429aabeb2ef8b1430a1ba9b356061,1,0,“Handle VLAN interfaces with Linux IP wrapper”
1240247,1240247,nova,0493c803ae9612f87ed028e1a39e880aead5bdcb,1,1, 
1240287,1240287,cinder,ec442e41d2d243003a42ed60ae862e96142a5cde,1,1, 
1240292,1240292,nova,100e962bb989ea3adc8324365dd84f87634691ea,1,1, 
1240299,1240299,cinder,de4392314f9b0def8fab65679ec5668aec98fbee,1,1, 
1240351,1240351,nova,edcc7dcbcbfa50a002767d437ea9cf344d1d7a37,1,1, 
1240374,1240374,nova,db0831ec96a6806035c51d94ade1e51eafb42162,1,1, 
1240383,1240383,nova,65726540a19442c2882756b26959fdd1088d442e,1,1, 
1240395,1240395,cinder,cf16029b69f50af1bc2e8627af5bc65ffac24992,1,1, 
1240542,1240542,nova,db0daa3455f114e90cefbe02e205ca1d327fc45c,1,1, 
1240572,1240572,neutron,3c00dd43f613c838f713a7cbf3cedb6767a8c52a,1,1, 
1240670,1240670,nova,cc70e3a28df3c8492769b305d248bb4d9bf32830,1,1,
1240790,1240790,neutron,d1b783fd673448381445dce82e9160ba2f715a7c,1,1,
1240922,1240922,nova,d0948a1fb0a4c425310f0cf0aea5b28680dc4817,1,0,“As described in the bug - some hypervisors (libvirt) do not support this.”
1241017,1241017,nova,b9031fb0ad890ad45530ccfdb4ea9df8b715f111,1,1, 
1241098,1241098,neutron,8d0abf2db701803eaf11c0a8ff4d759b0da5dc39,1,1, 
1241275,1241275,nova,51e5f52e4cb60e266ccde71f205c91eb8c97b48b,1,1, 
1241337,1241337,nova,de4158861000dedc204314c545cc5682aa38f5f1,1,1,
1241350,1241350,Nova,fefea36baff5f65c56984ae27074e4ad95a3b511,1,1,The BFC ESTA MAL
1241379,1241379,glance,0cbe012602c7d4240beaa2e4158e885a8ce7de5a,1,1, 
1241602,1241602,neutron,01e45596fae2818b41c76b41bef46e86c5d33231,1,0,“Fix update_device_up method of linuxbridge plugin”
1241615,1241615,nova,effa12e8711ff6e23aa2d4b40f4e9f248e141915,1,0,“Which will return the old style (legacy) bdm format if called without legacy=True. “
1241625,1241625,nova,825499fffc7a320466e976d2842e175c2d158c0e,1,1,“Enable non-ascii characters in flavor names”
1241681,1241681,nova,0c409d98bb8f04bc1ba9a47d86c13678ab9221e5,1,1, 
1241685,1241685,nova,0a47253307d427c6e668d7cdf3bdf186dfc93858,0,0,Bug in comments
1242338,1242338,neutron,c9b6c15d5de4d5ee326d7a870c2b2668f7909efa,1,1, 
1242366,1242366,nova,ead9cfca93c9b5ca55e3ba269213c98d5e6e1d38,1,1, 
1242447,1242447,neutron,83a3e77e63851c290e2f849db6db555cffb1ef41,0,0,“deprecated”
1242510,1242510,neutron,31def3ccf425a8f1a617a674a30d29f89d733432,0,0,Bug in test files
1242511,1242511,cinder,cb1d1e4241c6ecb99797a46053c43b2e4b3b52e7,1,1, 
1242532,1242532,neutron,1f4595872c2d06359b78795b406ac42fa99cc7a4,1,1,“missing”
1242549,1242549,cinder,1212f66b188bbe40ac7219908eb47af26ebf2edc,1,1, 
1242644,1242644,Swift,8825c9c74a67d1cef28b6d2d18d5fbaf40e36f51,1,1, 
1245335,1245335,Neutron,fe18aa12d48377e9dae7990396fdaf59c960f687,0,0,Test files
1245388,1245388,neutron,946ab2d6a518501f150a59d86428df1e986c6028,0,0,Test files
